player_id,display_name,normalized_name,birth_date,age,nationality_id,primary_position,secondary_position,dominant_foot,height_cm,current_team_id,status,priority_manual,potential,source,phone,email,test_sheet,entry_date,entry_age,tags,general_notes,created_at
PLY0224,Amine Gouiri,amine gouiri,,26,CTY0024,DC,,,,TEA0164,Seguir,,Medio-alto,Dataset inicial,,,,,26,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0225,Jonathan Rowe,jonathan rowe,,23,CTY0002,EI,,,,TEA0164,Seguir,,Alto,Dataset inicial,,,,,23,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0226,Philipp Köhn,philipp kohn,,28,CTY0017,POR,,,,TEA0165,Seguir,,Medio-alto,Dataset inicial,,,,,28,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0227,Wilfried Singo,wilfried singo,,25,CTY0020,DFC,,,,TEA0165,Seguir,,Medio-alto,Dataset inicial,,,,,25,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0228,Caio Henrique,caio henrique,,28,CTY0010,LI,,,,TEA0165,Seguir,,Medio-alto,Dataset inicial,,,,,28,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0229,Denis Zakaria,denis zakaria,,29,CTY0017,MCD,,,,TEA0165,Seguir,,Medio-alto,Dataset inicial,,,,,29,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0230,Aleksandr Golovin,aleksandr golovin,,30,CTY0044,MP,,,,TEA0165,Seguir,,Medio-alto,Dataset inicial,,,,,30,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0231,Maghnes Akliouche,maghnes akliouche,,24,CTY0005,MP,,,,TEA0165,Seguir,,Medio-alto,Dataset inicial,,,,,24,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0232,Eliesse Ben Seghir,eliesse ben seghir,,21,CTY0013,EI,,,,TEA0165,Seguir,,Alto,Dataset inicial,,,,,21,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0233,Breel Embolo,breel embolo,,29,CTY0017,DC,,,,TEA0165,Seguir,,Medio-alto,Dataset inicial,,,,,29,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0234,Luiz Júnior,luiz junior,,25,CTY0010,POR,,,,TEA0064,Seguir,,Medio-alto,Dataset inicial,,,,,25,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0235,Pau Navarro,pau navarro,,21,CTY0001,DFC,,,,TEA0064,Seguir,,Alto,Dataset inicial,,,,,21,Sub-23,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0236,Dani Parejo,dani parejo,,37,CTY0001,MC,,,,TEA0064,Seguir,,Medio-alto,Dataset inicial,,,,,37,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0237,Santi Comesaña,santi comesana,,29,CTY0001,MC,,,,TEA0064,Seguir,,Medio-alto,Dataset inicial,,,,,29,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0238,Álex Baena,alex baena,,25,CTY0001,MP,,,,TEA0064,Seguir,,Medio-alto,Dataset inicial,,,,,25,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0239,Nicolas Pépé,nicolas pepe,,31,CTY0020,ED,,,,TEA0064,Seguir,,Medio-alto,Dataset inicial,,,,,31,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0240,Ayoze Pérez,ayoze perez,,32,CTY0001,SD,,,,TEA0064,Seguir,,Medio-alto,Dataset inicial,,,,,32,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0241,Thierno Barry,thierno barry,,23,CTY0005,DC,,,,TEA0064,Seguir,,Alto,Dataset inicial,,,,,23,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0242,Unai Simón,unai simon,,28,CTY0001,POR,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,28,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0243,Dani Vivian,dani vivian,,26,CTY0001,DFC,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,26,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0244,Aitor Paredes,aitor paredes,,26,CTY0001,DFC,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,26,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0245,Yuri Berchiche,yuri berchiche,,36,CTY0001,LI,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,36,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0246,Ander Herrera,ander herrera,,36,CTY0001,MC,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,36,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0247,Oihan Sancet,oihan sancet,,26,CTY0001,MP,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,26,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0248,Nico Williams,nico williams,,23,CTY0001,EI,,,,TEA0045,Seguir,,Alto,Dataset inicial,,,,,23,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0249,Iñaki Williams,inaki williams,,31,CTY0022,ED,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,31,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0250,Gorka Guruzeta,gorka guruzeta,,29,CTY0001,DC,,,,TEA0045,Seguir,,Medio-alto,Dataset inicial,,,,,29,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0251,Pau López,pau lopez,,31,CTY0001,POR,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,31,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0252,Marc Bartra,marc bartra,,35,CTY0001,DFC,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,35,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0253,Natan,natan,,25,CTY0010,DFC,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,25,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0254,Johnny Cardoso,johnny cardoso,,24,CTY0019,MCD,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,24,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0255,Isco,isco,,34,CTY0001,MP,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,34,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0256,Pablo Fornals,pablo fornals,,30,CTY0001,MP,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,30,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0257,Abde Ezzalzouli,abde ezzalzouli,,24,CTY0013,EI,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,24,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0258,Cédric Bakambu,cedric bakambu,,35,CTY0049,DC,,,,TEA0058,Seguir,,Medio-alto,Dataset inicial,,,,,35,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0259,Álex Remiro,alex remiro,,31,CTY0001,POR,,,,TEA0061,Seguir,,Medio-alto,Dataset inicial,,,,,31,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0260,Igor Zubeldia,igor zubeldia,,29,CTY0001,DFC,,,,TEA0061,Seguir,,Medio-alto,Dataset inicial,,,,,29,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0261,Aihen Muñoz,aihen munoz,,28,CTY0001,LI,,,,TEA0061,Seguir,,Medio-alto,Dataset inicial,,,,,28,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0262,Brais Méndez,brais mendez,,29,CTY0001,MP,,,,TEA0061,Seguir,,Medio-alto,Dataset inicial,,,,,29,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0263,Takefusa Kubo,takefusa kubo,,25,CTY0031,ED,,,,TEA0061,Seguir,,Medio-alto,Dataset inicial,,,,,25,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0264,Mikel Oyarzabal,mikel oyarzabal,,29,CTY0001,EI,,,,TEA0061,Seguir,,Medio-alto,Dataset inicial,,,,,29,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0265,Umar Sadiq,umar sadiq,,29,CTY0023,DC,,,,TEA0061,Seguir,,Medio-alto,Dataset inicial,,,,,29,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0266,Ørjan Nyland,rjan nyland,,35,CTY0014,POR,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,35,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0267,Loïc Badé,loic bade,,26,CTY0005,DFC,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,26,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0268,Adrià Pedrosa,adria pedrosa,,28,CTY0001,LI,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,28,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0269,Nemanja Gudelj,nemanja gudelj,,34,CTY0028,MCD,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,34,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0270,Djibril Sow,djibril sow,,29,CTY0017,MC,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,29,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0271,Suso,suso,,32,CTY0001,ED,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,32,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0272,Dodi Lukébakio,dodi lukebakio,,28,CTY0008,ED,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,28,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0273,Isaac Romero,isaac romero,,26,CTY0001,DC,,,,TEA0062,Seguir,,Medio-alto,Dataset inicial,,,,,26,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0274,Giorgi Mamardashvili,giorgi mamardashvili,,25,CTY0030,POR,,,,TEA0063,Seguir,,Medio-alto,Dataset inicial,,,,,25,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0275,Cristhian Mosquera,cristhian mosquera,,21,CTY0001,DFC,,,,TEA0063,Seguir,,Alto,Dataset inicial,,,,,21,Sub-23,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0276,José Gayà,jose gaya,,31,CTY0001,LI,,,,TEA0063,Seguir,,Medio-alto,Dataset inicial,,,,,31,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0277,Javi Guerra,javi guerra,,23,CTY0001,MC,,,,TEA0063,Seguir,,Alto,Dataset inicial,,,,,23,"Sub-23, centrocampista",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0278,Pepelu,pepelu,,27,CTY0001,MCD,,,,TEA0063,Seguir,,Medio-alto,Dataset inicial,,,,,27,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0279,Diego López,diego lopez,,24,CTY0001,ED,,,,TEA0063,Seguir,,Medio-alto,Dataset inicial,,,,,24,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0280,Hugo Duro,hugo duro,,26,CTY0001,DC,,,,TEA0063,Seguir,,Medio-alto,Dataset inicial,,,,,26,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0281,André Almeida,andre almeida,,26,CTY0006,MP,,,,TEA0063,Seguir,,Medio-alto,Dataset inicial,,,,,26,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0282,Marco Carnesecchi,marco carnesecchi,,25,CTY0003,POR,,,,TEA0087,Seguir,,Medio-alto,Dataset inicial,,,,,25,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0283,Giorgio Scalvini,giorgio scalvini,,22,CTY0003,DFC,,,,TEA0087,Seguir,,Alto,Dataset inicial,,,,,22,Sub-23,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0284,Isak Hien,isak hien,,27,CTY0015,DFC,,,,TEA0087,Seguir,,Medio-alto,Dataset inicial,,,,,27,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0285,Éderson,ederson,,26,CTY0010,MC,,,,TEA0087,Seguir,,Medio-alto,Dataset inicial,,,,,26,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0286,Marten de Roon,marten de roon,,35,CTY0007,MCD,,,,TEA0087,Seguir,,Medio-alto,Dataset inicial,,,,,35,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0287,Charles De Ketelaere,charles de ketelaere,,25,CTY0008,MP,,,,TEA0087,Seguir,,Medio-alto,Dataset inicial,,,,,25,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0288,Ademola Lookman,ademola lookman,,28,CTY0023,EI,,,,TEA0087,Seguir,,Medio-alto,Dataset inicial,,,,,28,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0289,Mateo Retegui,mateo retegui,,27,CTY0003,DC,,,,TEA0087,Seguir,,Medio-alto,Dataset inicial,,,,,27,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0290,Łukasz Skorupski,ukasz skorupski,,35,CTY0027,POR,,,,TEA0088,Seguir,,Medio-alto,Dataset inicial,,,,,35,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0291,Sam Beukema,sam beukema,,27,CTY0007,DFC,,,,TEA0088,Seguir,,Medio-alto,Dataset inicial,,,,,27,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0292,Riccardo Orsolini,riccardo orsolini,,29,CTY0003,ED,,,,TEA0088,Seguir,,Medio-alto,Dataset inicial,,,,,29,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0293,Lewis Ferguson,lewis ferguson,,26,CTY0041,MC,,,,TEA0088,Seguir,,Medio-alto,Dataset inicial,,,,,26,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0294,Remo Freuler,remo freuler,,34,CTY0017,MC,,,,TEA0088,Seguir,,Medio-alto,Dataset inicial,,,,,34,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0295,Santiago Castro,santiago castro,,21,CTY0009,DC,,,,TEA0088,Seguir,,Alto,Dataset inicial,,,,,21,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0296,Pepe Reina,pepe reina,,43,CTY0001,POR,,,,TEA0090,Seguir,,Medio-alto,Dataset inicial,,,,,43,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0297,Raphaël Varane,raphael varane,,33,CTY0005,DFC,,,,TEA0090,Seguir,,Medio-alto,Dataset inicial,,,,,33,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0298,Alberto Moreno,alberto moreno,,33,CTY0001,LI,,,,TEA0090,Seguir,,Medio-alto,Dataset inicial,,,,,33,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0299,Sergi Roberto,sergi roberto,,34,CTY0001,MC,,,,TEA0090,Seguir,,Medio-alto,Dataset inicial,,,,,34,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0300,Nico Paz,nico paz,,21,CTY0009,MP,,,,TEA0090,Seguir,,Alto,Dataset inicial,,,,,21,"Sub-23, centrocampista",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0301,Patrick Cutrone,patrick cutrone,,28,CTY0003,DC,,,,TEA0090,Seguir,,Medio-alto,Dataset inicial,,,,,28,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0302,Brice Samba,brice samba,,32,CTY0005,POR,,,,TEA0168,Seguir,,Medio-alto,Dataset inicial,,,,,32,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0303,Kevin Danso,kevin danso,,27,CTY0018,DFC,,,,TEA0168,Seguir,,Medio-alto,Dataset inicial,,,,,27,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0304,Facundo Medina,facundo medina,,27,CTY0009,DFC,,,,TEA0168,Seguir,,Medio-alto,Dataset inicial,,,,,27,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0305,Neil El Aynaoui,neil el aynaoui,,24,CTY0013,MC,,,,TEA0168,Seguir,,Medio-alto,Dataset inicial,,,,,24,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0306,Florian Sotoca,florian sotoca,,35,CTY0005,SD,,,,TEA0168,Seguir,,Medio-alto,Dataset inicial,,,,,35,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0307,Elye Wahi,elye wahi,,23,CTY0005,DC,,,,TEA0168,Seguir,,Alto,Dataset inicial,,,,,23,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0308,Lucas Chevalier,lucas chevalier,,24,CTY0005,POR,,,,TEA0167,Seguir,,Medio-alto,Dataset inicial,,,,,24,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0309,Bafodé Diakité,bafode diakite,,25,CTY0005,DFC,,,,TEA0167,Seguir,,Medio-alto,Dataset inicial,,,,,25,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0310,Angel Gomes,angel gomes,,25,CTY0002,MC,,,,TEA0167,Seguir,,Medio-alto,Dataset inicial,,,,,25,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0311,Benjamin André,benjamin andre,,35,CTY0005,MCD,,,,TEA0167,Seguir,,Medio-alto,Dataset inicial,,,,,35,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0312,Edon Zhegrova,edon zhegrova,,27,CTY0045,ED,,,,TEA0167,Seguir,,Medio-alto,Dataset inicial,,,,,27,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0313,Jonathan David,jonathan david,,26,CTY0036,DC,,,,TEA0167,Seguir,,Medio-alto,Dataset inicial,,,,,26,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0314,Đorđe Petrović,or e petrovic,,26,CTY0028,POR,,,,TEA0171,Seguir,,Medio-alto,Dataset inicial,,,,,26,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0315,Abakar Sylla,abakar sylla,,23,CTY0020,DFC,,,,TEA0171,Seguir,,Alto,Dataset inicial,,,,,23,Sub-23,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0316,Andrey Santos,andrey santos,,22,CTY0010,MC,,,,TEA0171,Seguir,,Alto,Dataset inicial,,,,,22,"Sub-23, centrocampista",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0317,Habib Diarra,habib diarra,,22,CTY0021,MC,,,,TEA0171,Seguir,,Alto,Dataset inicial,,,,,22,"Sub-23, centrocampista",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0318,Emanuel Emegha,emanuel emegha,,23,CTY0007,DC,,,,TEA0171,Seguir,,Alto,Dataset inicial,,,,,23,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0319,Dilane Bakwa,dilane bakwa,,24,CTY0005,ED,,,,TEA0171,Seguir,,Medio-alto,Dataset inicial,,,,,24,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0320,Anatoliy Trubin,anatoliy trubin,,24,CTY0053,POR,,,,TEA0199,Seguir,,Medio-alto,Dataset inicial,,,,,24,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0321,António Silva,antonio silva,,22,CTY0006,DFC,,,,TEA0199,Seguir,,Alto,Dataset inicial,,,,,22,Sub-23,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0322,Nicolás Otamendi,nicolas otamendi,,38,CTY0009,DFC,,,,TEA0199,Seguir,,Medio-alto,Dataset inicial,,,,,38,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0323,Álvaro Carreras,alvaro carreras,,23,CTY0001,LI,,,,TEA0199,Seguir,,Alto,Dataset inicial,,,,,23,Sub-23,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0324,Orkun Kökçü,orkun kokcu,,25,CTY0026,MC,,,,TEA0199,Seguir,,Medio-alto,Dataset inicial,,,,,25,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0325,Florentino Luís,florentino luis,,26,CTY0006,MCD,,,,TEA0199,Seguir,,Medio-alto,Dataset inicial,,,,,26,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0326,Ángel Di María,angel di maria,,38,CTY0009,ED,,,,TEA0199,Seguir,,Medio-alto,Dataset inicial,,,,,38,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0327,Vangelis Pavlidis,vangelis pavlidis,,27,CTY0051,DC,,,,TEA0199,Seguir,,Medio-alto,Dataset inicial,,,,,27,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0328,Diogo Costa,diogo costa,,26,CTY0006,POR,,,,TEA0200,Seguir,,Medio-alto,Dataset inicial,,,,,26,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0329,Pepe,pepe,,43,CTY0006,DFC,,,,TEA0200,Seguir,,Medio-alto,Dataset inicial,,,,,43,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0330,João Mário,joao mario,,26,CTY0006,LD,,,,TEA0200,Seguir,,Medio-alto,Dataset inicial,,,,,26,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0331,Alan Varela,alan varela,,24,CTY0009,MCD,,,,TEA0200,Seguir,,Medio-alto,Dataset inicial,,,,,24,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0332,Nico González,nico gonzalez,,24,CTY0001,MC,,,,TEA0200,Seguir,,Medio-alto,Dataset inicial,,,,,24,centrocampista,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0333,Galeno,galeno,,28,CTY0010,EI,,,,TEA0200,Seguir,,Medio-alto,Dataset inicial,,,,,28,último tercio,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0334,Samu Omorodion,samu omorodion,,22,CTY0001,DC,,,,TEA0200,Seguir,,Alto,Dataset inicial,,,,,22,"Sub-23, último tercio",Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0335,Vladan Kovačević,vladan kovacevic,,28,CTY0050,POR,,,,TEA0201,Seguir,,Medio-alto,Dataset inicial,,,,,28,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
PLY0336,Gonçalo Inácio,goncalo inacio,,24,CTY0006,DFC,,,,TEA0201,Seguir,,Medio-alto,Dataset inicial,,,,,24,,Jugador precargado como semilla de dataset 2025/26; revisar y completar tras observación propia.,2026-06-02 00:00:00
